ID,ACN,MatchedNames
comp_22236,619621448,Lewis Engineering Services Pty Ltd
comp_22241,624725211,Libertas Infinity Pty Ltd
comp_22265,119999441,"Arasor International Ltd,Lionhub Group Limited"
comp_22269,610126620,Lith Nrg Pty Ltd
comp_22271,612245020,Lithium Developments Pty Ltd
comp_22276,612060143,Lithophile Pty Ltd
comp_22277,618454318,Lithos Geological Services Pty Ltd
comp_22285,004353922,"Locker Group Pty Ltd,Lockers (Australia) Limited,Lockers (Australia) Pty. Limited,Lockers Pty. Limited"
comp_22288,140743077,"Logging Down Under Pty Ltd,Webb Nominees Pty Ltd"
comp_22292,108456444,"Contact Resources Ltd,Contact Uranium Limited,Longford Resources Limited,New World Cobalt Limited,New World Resources Limited,Ram Resources Limited"
comp_22297,101269747,Lost Sands Pty Ltd
comp_22306,128063801,"Lugansk Gold Limited,Lugansk Gold Pty Ltd,Wildfields Mining Limited"
comp_22307,009586127,"A. & P. Sidebotham Pty. Ltd.,Lukah Mining Pty Ltd"
comp_22311,607388634,"Lumi Windows Pty Ltd,Modern Brother Windows Pty. Ltd."
comp_22314,609594005,"Lustrum Minerals Ltd,Noronex Limited"
comp_22318,650011644,"Lykos Metals Limited,Yugo Metals Limited"
comp_22339,144471081,M2E Services Pty Ltd
comp_22348,009553164,"Mader International Pty Ltd,Ron Gee Two Pty. Limited,Strait Trading Pty. Limited"
comp_22349,163217230,Magspec Airborne Surveys Pty Ltd
comp_22350,164168192,"Mak Fastener Specialists Pty Ltd,Mak Fastner Specialists Pty Ltd"
comp_22364,131293822,"M. Breasley Pty Limited,Mb Engineering Solutions Pty Ltd"
comp_22367,149957353,Mca Engineering Pty Ltd
comp_22378,099377849,"Medusa Mining Limited,Ten Sixty Four Limited"
comp_22385,607894511,"Mets Growth Centre Ltd,Mets Ignited Australia Ltd"
comp_22388,152922926,Mfe Pty Ltd
comp_22393,608814204,Mh Gold Pty Limited
comp_22395,124212175,"Macquarie Harbour Mining Limited,Macquarie Mining Limited,Mhm Metals Limited,Vysarn Limited"
comp_22401,089566021,"Millennium Coal Pty Ltd,Modern Mining Technologies Pty Ltd"
comp_22405,626427174,Minelom Consulting Pty Ltd
comp_22410,133869191,"Mining Equipment Spares Pty Ltd,Wa Regional Asset Holdings Pty Ltd"
comp_22414,119514528,Minjar Gold Pty Ltd
comp_22421,108087565,"Mitchell Drilling International Pty Ltd,Mitchell Drilling Operations Pty Limited"
comp_22422,616515765,Mj Drilling Pty Ltd
comp_22437,003103544,"Barlile Corporation Ltd,Medical Corporation Australasia Limited,Mod Resources Limited,Sandfire Resources Botswana Pty Ltd"
comp_22447,098495455,Mpf Exploration Pty Ltd
comp_22449,088127379,"Mpi Nickel Pty Ltd,Spinifex Nickel Pty. Ltd."
comp_22451,110548233,Mqb Ventures Pty Ltd
comp_22457,610100402,Mrv Metals Pty Ltd
comp_22464,009449950,"John Mcsweeney & Associates Pty Ltd,Mcsweeney Partners Pty Ltd,Msp Engineering Pty Ltd"
comp_22470,105026837,Mtf Mine Maintenance Pty Ltd
comp_22476,145576058,"Mw Group Pty Ltd,Mw Lomax Pty Ltd,Mwl Financial Group Pty Ltd,Mwl Group Pty Ltd"
comp_22479,610667822,Maarli Services Pty Ltd
comp_22482,110915378,Macarise Services Pty Ltd
comp_22484,081705651,"Internickel Australia Pty Ltd,Macarthur Iron Ore Pty Ltd,Wingate Resources Pty Ltd"
comp_22502,001813387,"Macquarie Manufacturing Pty Ltd,Toronto Sheetmetal Pty Ltd"
comp_22523,142913504,"Innovative Mining And Engineering Solutions Pty Ltd,Mainetec Pty Ltd"
comp_22532,075613268,"Gianesse Limited,Malachite Gold Limited,Malachite Resources Limited,Malachite Resources Nl,Pacific Nickel Mines Limited"
comp_22543,128042606,"Manas Resources Limited,Turaco Gold Limited"
comp_22555,076500288,"Bells Earthmoving Pty. Ltd.,Bem Pty Ltd,Mansfield Constructions Pty Ltd,Mansfield Crushing Pty Ltd"
comp_22558,112977465,"Hamilton Logistics Pty Ltd,Map To Mine Pty Ltd"
comp_22567,145267303,"Lankan Resources Development Fund Ltd,Lankan Resources Development Fund Pty Ltd,Margosa Graphite Ltd"
comp_22568,150339469,"Apec Ventures Pty Ltd,Maria Resources Pty Ltd"
comp_22572,076403873,"Lagoon Hill Nickel N.L.,Lagoon Hill Nickel Pty Ltd,Marlborough Nickel Pty Ltd"
comp_22574,121024048,Marmosa Pty Ltd
comp_22575,119270816,"Marmosa Resources Limited,Marmota Energy Limited,Marmota Limited,Monax Metals & Mining Limited"
comp_22576,615889604,Marrick Steel Pty Ltd
comp_22581,126397368,Martin And Robson Australia Pty Ltd
comp_22592,159214356,Mateo Solutions Pty Ltd
comp_22595,104430284,Matilda Equipment Pty Ltd
comp_22597,116500308,"Matrix Gold Limited,Matrix Gold Pty Ltd"
comp_22606,158806449,"Maxitool Mining Pty Ltd,Maxitool Services Pty Ltd"
comp_22612,155825380,Mayfield Operations Pty Ltd
comp_22654,064118154,Melco Engineering Pty Ltd
comp_22657,113342180,"Menninnie Metals Limited,Menninnie Metals Pty Ltd"
comp_22661,621183006,Merchant Commodities Pty Ltd
comp_22667,625143357,Metval Consulting Pty Ltd
comp_22675,146027983,"Metal Rocks Ltd,Metal Rocks Pty Ltd,Modern Metals Corp Ltd"
comp_22680,118896692,Metal Science Technologies Pty Ltd
comp_22696,084650644,"C & S Industries (Int.) Pty Ltd,Metallurgy Pty Ltd"
comp_22706,169971573,"Metquip Rentals Pty Ltd,Steel Lion Pty Ltd"
comp_22709,141059556,"Metrix Group Pty Ltd,Quantum Innovation Pty Ltd"
comp_22722,147985206,Metzke Pty Ltd
comp_22729,135058641,Microchip Australia Holdings Pty Ltd
comp_22744,169488626,Millwatch Pty Ltd
comp_22749,002299158,"Lydiab Pty Ltd,Milltech Pty Limited"
comp_22750,603715859,Milspec Proficiency Solutions Pty Ltd
comp_22752,118344602,Minassist Pty Ltd
comp_22755,146035127,"Epat Technologies Ltd,Merah Resources Limited,Minerva Resources Limited,Minquest Limited,Painchek Ltd"
comp_22757,609674875,"Minstaff Survey Pty Ltd,Minstaff Survey Trading Pty Ltd"
comp_22766,152928222,Mine Advice Pty Ltd
comp_22778,167747695,"Mine One Australia Pty. Ltd.,Mine One Pty Ltd"
comp_22779,614278965,Mine Operations Exchange Pty Ltd
comp_22780,148217609,Mine Plus Pty Ltd
comp_22781,120669285,Mine Power Solutions Pty Ltd
comp_22786,628667578,Mine Saver Pty Ltd
comp_22800,165081372,Mine To Market Pty Ltd
comp_22822,081911917,"Desert Energy Nl,Minemakers Australia Nl,Minemakers Australia Pty Ltd"
comp_22823,629925453,Mineovation Consulting Pty Ltd
comp_22826,009357171,"Mineral Engineering Technical Services Pty Ltd,Suntops Pty Ltd"
comp_22827,074566546,"Knightsbridge Corporate Pty Ltd,Mineral Estates Pty Ltd,Valleygreen Pty Ltd"
comp_22839,010582680,"Mineralogy Limited,Mineralogy Pty Ltd"
comp_22840,008455141,"Australian Mining Industry Council,Minerals Council Of Australia"
comp_22853,164890251,Minespec Parts Pty Ltd
comp_22858,138269333,Mingoola Gold Pty Ltd
comp_22872,165688022,Mining Corporate Pty Ltd
comp_22877,151959803,Mining Equipment Solutions Australia Pty Ltd
comp_22882,158619204,Mining Industrial Trade Suppliers Pty Limited
comp_22896,117332617,Mining Post Pty Ltd
comp_22914,159762553,Mining Steels Australia Pty Ltd
comp_22941,163552690,"Finecastle Pty Ltd,Minnovo Pty Ltd"
comp_22945,122716750,Minsafe Pty Ltd
comp_22950,159734924,Mintap Services Pty Ltd
comp_22951,080756172,"Australian Contract Mining Pty Ltd,Minterra Pty Ltd,Westgold Mining Services Pty Ltd"
comp_22956,120022077,"Chjm Investments Pty Ltd,Mitacom Pty Ltd"
comp_22961,099883922,"Mithril Resources Ltd,Mithril Silver And Gold Limited"
comp_22965,169719993,"Mn Energy Limited,Mn Energy Pty Ltd,Pilbara Metals Group Pty Ltd"
comp_22979,108503331,"Anaconda Metal Resources Pty Ltd,Anaconda Metals Group Pty Ltd,Moly Metals Australia Pty Ltd"
comp_22980,103295521,"Hibernia Gold Limited,Hibernia Gold Pty Ltd,Moly Mines Limited,Young Australian Mines Ltd"
comp_22983,631030021,Momentum High Risk Training Pty Ltd
comp_23011,167714829,Moulton Metals Pty Ltd
comp_23015,169714890,Mount Mackenzie Mines Pty Ltd
comp_23017,002027223,Mount Thorley Coal Loading Ltd
comp_23025,000181902,"Bayswater Colliery Co Pty Ltd,Mt Arthur Coal Pty Limited"
comp_23037,126109733,Mulga Minerals Pty Ltd
comp_23052,603850193,Murchison Mining Pty Ltd
comp_23054,009175491,"Kaianga Pty Ltd,Murchison Resources Pty Ltd"
comp_23057,147048744,Murray Zircon Pty Ltd
comp_23059,165879738,Musketeer Mining Limited
comp_23064,130961714,"4Sight Training Solutions Pty Ltd,Mynesight Pty Ltd"
comp_23067,122434066,Nadalo Pty Ltd
comp_23075,081855281,Nedrill Blasting Contractors Pty Ltd
comp_23081,010456541,"Calata Pty. Ltd.,Nerada Tea Estates Pty Ltd,Tea Extracts Australia Pty Ltd"
comp_23086,071275253,"Callback Tele2000 Pty Ltd,Entertainment Media & Telecoms Corporation Limited,Nexbis Limited,Nexbis Pty Limited,Platinum Blackstone Pty Ltd,Tele2000 Australia Pty Ltd,Tele2000 Limited,W.T.S. Australia Pty. Ltd."
comp_23095,163168385,Nmr Services Australia Pty Ltd
comp_23097,009442933,"Collieston Pty Ltd,Norline Engineering Pty Ltd"
comp_23101,009296780,Northcoast Holdings Pty Ltd
comp_23118,117598428,"Nsw Surface Removal Specialists Pty Ltd,Specialised Remediation Services Pty Ltd"
comp_23120,603699252,Nt Tungsten Pty Ltd
comp_23121,119494772,"Groote Resources Limited,Northern Manganese Limited,Ntm Gold Ltd,Redcliffe Project Ltd,Redcliffe Project Pty Ltd,Western Uranium Limited"
comp_23122,008213938,"Better Form Pty. Ltd.,Northern Tooling Service Pty. Ltd.,Nts Global Group Pty Ltd,Nts Tooling Solutions Pty Ltd,Wpc Consultants Pty Ltd"
comp_23127,620036277,Nz Robes Pty Ltd
comp_23129,111587163,"Nagambie Mining Limited,Nagambie Resources Limited,Panaegis Gold Mines Ltd"
comp_23131,118913232,"Ausnet Financial Services Limited,Namibian Copper Limited,Namibian Copper Nl,Noah Resources Nl,The Agency Group Australia Ltd"
comp_23139,149496588,"National Boilermaking Services Pty Ltd,Niche Business Solutions Pty Ltd,North West Boilermaking Services Pty Ltd"
comp_23142,138432989,National Drilling Equipment Pty Ltd
comp_23145,089718249,"National Online Trading Ltd,Wealthhub Securities Limited"
comp_23158,109351564,"Mazzelli Holdings Pty Ltd,Navigator Mining Pty Ltd"
comp_23162,166157786,Neill Mining Pty Ltd
comp_23165,007708429,"Cape Tel Limited,Lone Star Exploration N.L.,Masmindo Mining Corporation Limited,Masmindo Mining Corporation Nl,Neo Resources Limited,Organic Resource Technology Limited,Ort Limited,Syntech Group Limited"
comp_23168,001029910,"Ebenezer Estates Pty Ltd,Nepean Rubber Mouldings Pty Ltd"
comp_23186,628528530,Newexco Exploration Pty Ltd
comp_23187,088316901,Newexco Services Pty Ltd
comp_23191,101199731,"Bgm Management Company Pty Ltd,Newmont Boddington Gold Pty Ltd,Newmont Goldcorp Boddington Pty Ltd"
comp_23194,007544112,"Newmont Mining Holdings Pty Ltd,Normandy Mining Holdings Limited,Normandy Mining Holdings Pty Limited,Normandy Poseidon Holdings Limited,Poseidon Limited"
comp_23203,168942701,Nexus Bonum Pty Ltd
comp_23204,123451883,Nexus Engineering Services Pty Ltd
comp_23206,091415888,Niwest Limited
comp_23207,633946808,Niche Drilling Services Pty Ltd
comp_23213,074145636,"Birla (Nifty) Pty Ltd,Birla Nifty Pty Ltd,Nifty Copper Pty Ltd,Straits (Nifty) Pty Ltd,Straits (Whim Creek Operations ) Pty Ltd"
comp_23215,130842063,Nimrod Resources Limited
comp_23217,168466439,Nitro Stainless Pty Ltd
comp_23239,139469195,North Minerals Pty Ltd
comp_23240,613385238,"Kzr Newco Pty Ltd,North Rossa Pty Ltd"
comp_23243,613254667,North West Nickel Pty Ltd
comp_23246,604922849,Northern Belting Pty Ltd
comp_23251,119494772,"Groote Resources Limited,Northern Manganese Limited,Ntm Gold Ltd,Redcliffe Project Ltd,Redcliffe Project Pty Ltd,Western Uranium Limited"
comp_23256,609206706,"Al Rawda Resources (Australia) Pty Ltd,Northern Territory Iron Ore Pty Ltd"
comp_23258,096979323,"A.D.D. Contracting Pty Ltd,Northfert Pty Ltd,Northrock Pty Ltd"
comp_23261,099174455,Northwind Enterprises Pty Ltd
comp_23264,006690348,"Frogfirl Pty. Ltd.,Helm Resources Limited,Nova Minerals Limited,Quantum Resources Limited"
comp_23288,650876485,Ocdiesel Pty Ltd
comp_23307,628174863,Oreteq Pty Ltd
comp_23311,669919966,Osm Group Pty Ltd
comp_23315,009629805,"Onyx Enterprises Pty. Ltd.,Ostojic Group Pty Ltd,Ostojic Transport Pty. Ltd."
comp_23325,007756443,"Ozm Carrapateena Pty Ltd,R.M.G. Services Pty. Ltd."
comp_23336,112833351,"Ochre Resources Limited,Ochre Resources Pty Limited"
comp_23337,005632315,"Continental Coal & Carbon Corporation N.L.,Nicholas Resources N.L.,Octanex Limited,Octanex N.L.,Octanex Pty Ltd"
comp_23339,124491416,Odin Energy Limited
comp_23350,643118414,Omni Resources Pty Ltd
comp_23356,150653982,One Asia Resources Ltd
comp_23357,164766063,One Industries Pty Ltd
comp_23372,161280593,Optimining Pty Ltd
comp_23374,608980892,"Optima Enterprises Pty Ltd,Palmary Trading Pty Ltd"
comp_23383,628318990,Orange Grapevine Pty Ltd
comp_23384,145800157,"Orange Hills Resources Limited,Orange Hills Resources Pty Ltd"
comp_23389,144012395,"Orecorp Limited,Orecorp Resources Limited,Orecorp Resources Pty Ltd"
comp_23394,165722574,Orewin Pty Ltd
comp_23397,164393659,"Manchel Pty Ltd,Oreflow Australia Pty Ltd"
comp_23400,108753608,"Orex Mining Pty Ltd,Yandal Resources Limited"
comp_23402,098939274,"Goldstar Resources Limited,Goldstar Resources Nl,Orion Gold Nl,Orion Minerals Ltd,Orion Minerals Nl"
comp_23403,138555325,Orionstone Pty Ltd
comp_23406,084287767,Orogenic Exploration Pty Ltd
comp_23410,104047467,Orsago Pty Ltd
comp_23411,631359370,Orway Iq Pty Ltd
comp_23415,008809265,"379 Pty Ltd,Otraco (International) Pty Ltd,Otraco International Pty Ltd"
comp_23418,128505573,Outback Iron Pty Ltd
comp_23419,142609283,"Apartment 60 Pty Ltd,Outback Network Pty Ltd"
comp_23426,114187978,"Crossland Resources Ltd,Overland Resources Limited,Renegade Exploration Limited,Wind Farming Australia Limited"
comp_23430,689910638,Oxair Gas Systems Pty Ltd
comp_23432,129777260,Oxley Resources Limited
comp_23436,158537725,Ozcrest Minerals Limited
comp_23437,683235627,Ozrocks Geoservices Pty Ltd
comp_23444,165054777,"Couplers Industries Australia Pty Ltd,Ozlinc Industries Pty Ltd"
comp_23447,674502277,Oztopia Pty Ltd
comp_23448,141550441,Ozvent Consulting Pty Ltd
comp_23453,638551407,P1 Advisory Group Pty Ltd
comp_23454,647494175,P1 Australasia Pty Ltd
comp_23458,003207467,"Bulong Gold N L,Chrome Corporation Limited,Colonial Resources N.L.,Pacific Niugini Limited,Pantoro Gold Limited,Pantoro Limited,Preston Resources Limited,Preston Resources Nl"
comp_23461,136524868,Pall Australia Pty Ltd
comp_23477,136422716,Pgn Geoscience Pty Ltd
comp_23480,010326299,"Lumbia Pty. Ltd.,Pierce Engineering Pty Ltd"
comp_23488,106012079,"G.O. And S. Cape Pty. Ltd.,Pm10 Laboratories Pty Limited"
comp_23489,626295752,Pmp Engineering Pty Ltd
comp_23491,611351412,"J&L Precious Metal Technology Pty Ltd,Pmt Pty Ltd"
comp_23493,002997579,"Port Hunter Belting Pty Ltd,Port Hunter Conveyors Pty Limited"
comp_23494,003942774,"Elmshell Limited,Port Kembla Coal Terminal Limited"
comp_23495,003964181,"G.R.G. Investments Pty. Limited,Osdale Pty. Limited,Plaspak Group Limited,Ppk Group Limited"
comp_23507,614068370,Project Mining Development Pty Ltd
comp_23529,615988059,Pacific Mining Parts Pty Ltd
comp_23534,008585886,"Casmur Pty. Limited,Paddington Gold Pty Limited,Pancontinental Goldmining Areas Pty. Limited"
comp_23548,124046144,Palmer Gold Nq Pty Ltd
comp_23560,167317973,Paradyn Systems Pty Ltd
comp_23561,142539777,"D'Amato Engineers Pty Ltd,Park Engineers Pty Ltd"
comp_23568,102824297,"Pascoe Industries Pty Ltd,Regalfind Holdings Pty Ltd"
comp_23572,009214859,Pathfinder Exploration Pty Ltd
comp_23582,001533777,"Peak Gold Mines Pty Ltd,Woodlawn Properties Pty Ltd"
comp_23583,168245725,"Peak Creek Mining Pty Ltd,Peak Green Mining Pty Ltd"
comp_23585,117527616,"Peak Resources Limited,Prl Limited,Prl Pty Ltd"
comp_23587,114345881,"Pedco Engineering Pty Ltd,Razorrock Pty Ltd"
comp_23593,162055941,Peloton Resources Pty Ltd
comp_23594,118086490,Pemaco Services Pty Ltd
comp_23596,123102974,"Desert Energy Limited,Desert Mines And Metals Limited,Peninsula Mines Limited,Xantippe Resources Limited,Xtc Lithium Limited"
comp_23604,000133951,"Combatine Timber Co Pty Ltd,Penrith Lakes Development Corporation Ltd,Penrith Lakes Development Corporation Pty Ltd"
comp_23607,101714989,"Pepinnini Lithium Limited,Pepinnini Minerals Limited,Pepinnini Minerals Pty Limited,Pepinnini Mining Company Pty Limited,Power Minerals Limited"
comp_23610,631474863,Perfection Plasma Cutting Pty Ltd
comp_23613,009098980,"Perilya Exploration Pty Ltd,Ranger Exploration N.L.,Ranger Minerals Ltd,Ranger Minerals Nl,Ranger Minerals Pty Ltd"
comp_23624,609125582,Perth Mining Consultants Pty Ltd
comp_23626,009262775,"Kipsabit Pty. Ltd.,Perth Select Seafoods Pty Ltd"
comp_23661,163585608,Pioneer Balustrades Pty Ltd
comp_23664,662737322,Pioneer Resources Limited
comp_23665,009360454,"Pipe Link Of Australia Pty Ltd,Zella Nominees Pty Ltd"
comp_23680,640432024,Placer Consulting Pty Ltd
comp_23682,116647646,Planetary Geophysics Pty Ltd
comp_23689,003254395,"Platinum Search N L,Platsearch Nl,Variscan Mines Limited"
comp_23697,632991167,Plutonic Limited
comp_23699,638018809,Point 2 Point Engineering Pty Ltd
comp_23700,114329565,Point Break Mining Pty Ltd
comp_23709,123014620,Polymer Technologies Pty Ltd
comp_23711,137093808,Polymetals Operations Pty Ltd
comp_23725,619948417,Portable Ppb Pty Ltd
comp_23729,609489723,Portastruct Pty Ltd
comp_23755,118797498,Premier Conveyors Pty Limited
comp_23759,119897335,Premier Mining Pty Ltd
comp_23770,160892160,Pressco Steel Pty Ltd
comp_23779,162258004,Prima Resources Pty Ltd
comp_23782,153582962,"Primary Minerals Nl,Primary Minerals Pty Ltd"
comp_23787,114963709,Primepower Queensland Pty Ltd
comp_23826,611351663,Project Advisory Group Pty Ltd
comp_23832,626172450,Prometheus Minerals Ltd
comp_23838,161969786,"Keast Prospectors Pty Limited,Prospectors Supplies Pty Limited"
comp_23842,060981740,"Ceslot Pty. Ltd.,Protector Pty Ltd"
comp_23853,150561194,Pumpeng Pty Ltd
comp_23857,125368658,"Eagle Nickel Limited,Pure Minerals Limited,Qpm Energy Limited,Queensland Pacific Metals Limited,Uranium And Nickel Limited"
comp_23860,156916442,Pythagorisk Pty Ltd
comp_23874,102660168,"Qme Supplies Pty Ltd,Tlr Group Pty Ltd"
comp_23877,122483738,"Mine Equipment Repairs And Rebuild Centre Pty Limited,Qmrc Pty Limited,R.M.E. Pty Limited"
comp_23888,102684266,"Queensland Industrial Minerals Ltd,Queensland Industrial Minerals Pty Ltd"
comp_23894,087116130,"Mach Cnc Industry Pty Ltd,Qingtex Pty Ltd"
comp_23895,161066922,Qld Commodities Pty Ltd
comp_23900,116659057,"Mike'S Electrical Pty Ltd,Qualitex Machinery Services Pty Ltd"
comp_23911,618125778,Quantum Geotechnical Pty Ltd
comp_23913,151216107,"Joe Zarb Pty Ltd,Quarrico Products Pty Ltd"
comp_23926,614157630,Quebec Lithium Limited
comp_23975,093498349,Raisebore Australia Pty Ltd
comp_23979,098937761,"Enex Ravensworth Pty Limited,Ravensworth Operations Pty Limited"
comp_23993,633804216,Reinhard Epm Pty Ltd
comp_23995,004490304,Renison Limited
comp_23996,122905864,Reomart Pty Limited
comp_23999,127262186,Resco Operations Pty Ltd
comp_24000,001412568,"Resco Vehicle And Plant Services Pty Ltd,Solar Industrial Services Pty Ltd"
comp_24002,100586534,"Integrated Exploration & Mining Services Pty Ltd,Resolve Geo Pty Ltd"
comp_24011,137160224,Rigcom Group Pty Ltd
comp_24015,093980673,Rje Pty Limited
comp_24017,146115504,Rkm Roller Company Pty Limited
comp_24033,003976154,Rosin Developments Pty Ltd
comp_24047,091764680,"Eastern Mining & Construction Company Pty Limited,Resco Underground Services Pty Ltd,Rus Mining Services Pty Limited"
comp_24052,146622406,Racle Resources Pty Ltd
